rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
20250314001607,11011,2024,01678835,442130,OFS,재무제표,BS,재무상태표,유동자산,제 3 기,2024.12.31 현재,"8,378,335,567",제 2 기,2023.12.31 현재,"8,141,976,476",제 1 기,2022.12.31 현재,"7,854,763,715",2,KRW
20250314001607,11011,2024,01678835,442130,OFS,재무제표,BS,재무상태표,비유동자산,제 3 기,2024.12.31 현재,0,제 2 기,2023.12.31 현재,0,제 1 기,2022.12.31 현재,0,4,KRW
20250314001607,11011,2024,01678835,442130,OFS,재무제표,BS,재무상태표,자산총계,제 3 기,2024.12.31 현재,"8,378,335,567",제 2 기,2023.12.31 현재,"8,141,976,476",제 1 기,2022.12.31 현재,"7,854,763,715",6,KRW
20250314001607,11011,2024,01678835,442130,OFS,재무제표,BS,재무상태표,유동부채,제 3 기,2024.12.31 현재,"1,500,000",제 2 기,2023.12.31 현재,"1,500,000",제 1 기,2022.12.31 현재,"2,105,479",8,KRW
20250314001607,11011,2024,01678835,442130,OFS,재무제표,BS,재무상태표,비유동부채,제 3 기,2024.12.31 현재,"1,162,609,688",제 2 기,2023.12.31 현재,"1,105,810,956",제 1 기,2022.12.31 현재,"1,049,026,000",10,KRW
20250314001607,11011,2024,01678835,442130,OFS,재무제표,BS,재무상태표,부채총계,제 3 기,2024.12.31 현재,"1,164,109,688",제 2 기,2023.12.31 현재,"1,107,310,956",제 1 기,2022.12.31 현재,"1,051,131,479",12,KRW
20250314001607,11011,2024,01678835,442130,OFS,재무제표,BS,재무상태표,자본금,제 3 기,2024.12.31 현재,"346,000,000",제 2 기,2023.12.31 현재,"346,000,000",제 1 기,2022.12.31 현재,"346,000,000",15,KRW
20250314001607,11011,2024,01678835,442130,OFS,재무제표,BS,재무상태표,이익잉여금,제 3 기,2024.12.31 현재,"409,040,792",제 2 기,2023.12.31 현재,"229,480,433",제 1 기,2022.12.31 현재,"-1,552,851",19,KRW
20250314001607,11011,2024,01678835,442130,OFS,재무제표,BS,재무상태표,자본총계,제 3 기,2024.12.31 현재,"7,214,225,879",제 2 기,2023.12.31 현재,"7,034,665,520",제 1 기,2022.12.31 현재,"6,803,632,236",22,KRW
20250314001607,11011,2024,01678835,442130,OFS,재무제표,IS,손익계산서,매출액,제 3 기,2024.01.01 ~ 2024.12.31,0,제 2 기,2023.01.01 ~ 2023.12.31,0,제 1 기,2022.08.18 ~ 2022.12.31,0,24,KRW
20250314001607,11011,2024,01678835,442130,OFS,재무제표,IS,손익계산서,영업이익,제 3 기,2024.01.01 ~ 2024.12.31,"-37,292,070",제 2 기,2023.01.01 ~ 2023.12.31,"-42,554,400",제 1 기,2022.08.18 ~ 2022.12.31,"-23,042,051",26,KRW
20250314001607,11011,2024,01678835,442130,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 3 기,2024.01.01 ~ 2024.12.31,"199,191,373",제 2 기,2023.01.01 ~ 2023.12.31,"263,856,287",제 1 기,2022.08.18 ~ 2022.12.31,"-6,131,176",28,KRW
20250314001607,11011,2024,01678835,442130,OFS,재무제표,IS,손익계산서,당기순이익,제 3 기,2024.01.01 ~ 2024.12.31,"179,560,359",제 2 기,2023.01.01 ~ 2023.12.31,"231,033,284",제 1 기,2022.08.18 ~ 2022.12.31,"-1,552,851",30,KRW
20250314001607,11011,2024,01678835,442130,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 3 기,2024.01.01 ~ 2024.12.31,"179,560,359",제 2 기,2023.01.01 ~ 2023.12.31,"231,033,284",제 1 기,2022.08.18 ~ 2022.12.31,"-1,552,851",62,KRW
20250314001607,11011,2024,01678835,442130,OFS,재무제표,IS,손익계산서,총포괄손익,제 3 기,2024.01.01 ~ 2024.12.31,"179,560,359",제 2 기,2023.01.01 ~ 2023.12.31,"231,033,284",제 1 기,2022.08.18 ~ 2022.12.31,"-1,552,851",64,KRW
